IDADE,RENDA_ANUAL,MORADIA,TEMPO_DE_SERVICO,MOTIVO_EMPRESTIMO,SCORE_CREDITO,VALOR_EMPRESTIMO,TAXA_DE_JUROS,SITUACAO_INADIMPLENCIA,COMPROMETIMENTO_DA_RENDA,HISTORICO_DE_INADIMPLENCIA,HISTORICO_DE_CREDITO
23,50400,alugada,3,educacao,B,5000,10.38,0,0.1,n,2
35,17000,alugada,0,saude,A,4750,9.32,1,0.28,n,6
23,45000,hipoteca,7,educacao,B,14000,11.49,0,0.31,n,2
32,51400,alugada,1,reforma,A,8000,7.51,0,0.16,n,10
46,80000,hipoteca,8,empreendimento,B,5000,11.86,0,0.06,n,15
21,48000,alugada,1,quitacao_debitos,C,1800,13.35,0,0.04,s,2
26,57000,alugada,0,reforma,A,11500,7.51,0,0.2,n,3
25,30000,alugada,0,reforma,E,4800,15.95,1,0.16,s,2
28,58000,alugada,12,educacao,B,24000,10.75,1,0.41,n,10
23,73164,hipoteca,7,empreendimento,B,1000,10.36,0,0.01,n,2
24,24000,alugada,0,uso_pessoal,D,7000,15.62,1,0.29,n,2
24,28800,propria,8,empreendimento,B,6000,10.74,0,0.21,n,2
25,28800,alugada,5,uso_pessoal,A,5575,6.62,0,0.19,n,4
23,225000,alugada,8,quitacao_debitos,A,7500,8.63,0,0.03,n,2
31,10800,alugada,4,saude,C,2000,14.72,1,0.19,s,6
27,120000,hipoteca,2,educacao,A,7000,7.14,0,0.06,n,10
22,36000,alugada,2,empreendimento,B,10000,11.14,0,0.28,n,3
24,79200,hipoteca,8,empreendimento,C,6500,11.78,1,0.08,s,3
23,54996,hipoteca,7,uso_pessoal,C,8000,14.35,0,0.15,n,4
38,17280,propria,0,reforma,D,1000,16.29,0,0.06,n,11
27,33600,propria,1,uso_pessoal,B,21250,8.88,0,0.63,n,6
32,200000,alugada,6,reforma,E,35000,19.03,0,0.17,s,8
24,61200,hipoteca,9,saude,B,13500,10.83,1,0.19,n,2
25,145000,hipoteca,3,educacao,B,25000,11.36,0,0.17,n,4
30,100000,hipoteca,11,empreendimento,D,16000,16.49,0,0.16,s,9
21,28000,alugada,3,educacao,B,8000,10.99,1,0.29,n,2
26,48000,alugada,4,quitacao_debitos,B,8400,11.12,0,0.17,n,2
26,26000,alugada,2,uso_pessoal,B,7500,12.18,0,0.29,n,2
30,40000,alugada,1,uso_pessoal,A,5500,7.74,0,0.14,n,6
27,192000,hipoteca,11,quitacao_debitos,D,15000,17.58,1,0.08,n,8
21,40000,alugada,0,saude,A,4200,7.51,0,0.1,n,4
24,110004,alugada,5,saude,A,14000,7.88,0,0.13,n,2
28,96000,hipoteca,5,reforma,D,11250,17.58,0,0.12,n,5
24,52000,hipoteca,8,educacao,D,5000,15.28,1,0.1,n,4
32,45000,hipoteca,7,educacao,A,4000,7.49,0,0.09,n,5
23,66661,hipoteca,7,saude,B,1500,11.49,0,0.02,n,3
22,100000,hipoteca,0,saude,C,24000,13.47,0,0.24,n,4
22,60000,alugada,2,saude,B,10000,11.71,0,0.17,n,2
24,52000,alugada,1,saude,A,7000,7.74,0,0.13,n,4
47,85000,hipoteca,3,reforma,A,10000,8.07,0,0.12,n,15
23,65004,propria,5,empreendimento,C,7000,12.87,0,0.11,s,2
23,55000,alugada,7,empreendimento,C,8000,13.11,0,0.15,n,3
25,50000,hipoteca,9,quitacao_debitos,A,18000,7.88,0,0.36,n,2
27,36000,propria,5,educacao,B,14400,10.62,0,0.4,n,9
24,40000,alugada,5,quitacao_debitos,B,10000,11.99,0,0.25,n,3
40,54000,alugada,5,educacao,D,3000,16.89,1,0.06,n,15
43,122000,propria,20,saude,B,12000,11.83,0,0.1,n,11
24,40000,hipoteca,8,uso_pessoal,B,10000,9.88,0,0.25,n,2
26,52703,hipoteca,5,saude,B,4000,11.89,1,0.06,n,4
35,126696,hipoteca,19,saude,B,24250,10.38,0,0.19,n,6
38,60000,alugada,0,reforma,C,6000,13.57,0,0.1,s,15
22,22800,alugada,3,saude,A,3000,6.62,0,0.13,n,3
29,68000,alugada,1,educacao,B,10000,10.65,0,0.15,n,5
23,50000,alugada,3,empreendimento,A,6400,6.91,0,0.13,n,2
29,34000,hipoteca,0,saude,D,10200,17.27,1,0.3,s,5
23,70000,alugada,3,uso_pessoal,B,19425,11.11,0,0.28,n,3
26,70800,hipoteca,6,educacao,A,8500,6.54,0,0.12,n,3
40,83000,hipoteca,7,educacao,B,2800,12.18,1,0.03,n,13
22,38400,alugada,6,educacao,A,8000,7.88,0,0.21,n,4
40,28800,alugada,2,saude,B,4000,10.74,0,0.14,n,15
22,41000,alugada,7,uso_pessoal,A,4000,7.51,1,0.1,n,3
23,15000,propria,4,empreendimento,B,4600,10.99,1,0.31,n,2
25,100000,hipoteca,9,saude,C,15000,12.73,0,0.15,s,4
37,21600,alugada,4,saude,A,6500,8.49,0,0.3,n,12
26,47000,propria,8,empreendimento,A,12500,8.49,0,0.27,n,2
24,80400,hipoteca,8,uso_pessoal,C,10000,11.66,1,0.12,n,2
40,52479,alugada,17,uso_pessoal,D,6600,14.54,1,0.13,n,13
43,54000,alugada,0,reforma,D,9000,15.65,1,0.17,s,16
41,92000,hipoteca,15,educacao,A,12000,7.66,0,0.13,n,13
36,40500,hipoteca,5,empreendimento,A,7475,5.42,0,0.18,n,13
21,14400,alugada,2,empreendimento,D,1825,15.62,1,0.13,n,2
25,70000,alugada,9,empreendimento,A,12000,8.9,0,0.17,n,2
27,44004,hipoteca,2,saude,A,10000,6.92,0,0.23,n,6
24,60000,hipoteca,5,quitacao_debitos,A,14000,7.51,0,0.23,n,2
24,120390,alugada,8,reforma,A,3000,5.79,0,0.02,n,4
23,80196,propria,2,empreendimento,B,30000,9.91,0,0.37,n,3
28,58600,outro,1,reforma,A,4550,8,0,0.08,n,8
26,100800,hipoteca,7,educacao,B,8000,11.99,0,0.08,n,3
23,66000,hipoteca,8,educacao,B,8750,9.99,0,0.13,n,2
22,66960,alugada,1,empreendimento,A,23400,7.49,1,0.35,n,2
23,56500,alugada,7,quitacao_debitos,D,3000,14.84,1,0.05,s,3
32,40277,alugada,5,saude,B,15000,11.71,1,0.37,n,8
24,54000,hipoteca,7,uso_pessoal,A,5000,5.42,0,0.09,n,4
32,85000,alugada,7,quitacao_debitos,B,6000,11.71,0,0.07,n,5
25,34000,hipoteca,9,quitacao_debitos,B,10000,12.42,0,0.29,n,3
32,60000,alugada,5,empreendimento,B,18800,9.99,1,0.31,n,7
27,100000,hipoteca,2,saude,A,16000,6.54,0,0.16,n,5
31,190000,propria,8,educacao,A,15000,6.03,0,0.08,n,8
34,50000,alugada,5,uso_pessoal,B,6000,9.91,0,0.12,n,8
23,50000,alugada,5,educacao,B,10000,9.63,0,0.2,n,3
35,24000,alugada,3,empreendimento,C,3500,12.99,0,0.15,n,6
25,39000,alugada,3,reforma,A,2000,7.66,1,0.05,n,4
29,90000,hipoteca,13,quitacao_debitos,B,10000,12.21,0,0.11,n,7
23,117696,hipoteca,2,saude,A,15000,6.03,0,0.13,n,4
37,74000,hipoteca,8,educacao,A,12000,7.51,0,0.16,n,17
23,67000,propria,1,empreendimento,A,3250,6.76,0,0.05,n,4
28,150000,hipoteca,11,reforma,A,15000,9.63,0,0.1,n,9
24,51600,alugada,1,reforma,C,3000,12.68,0,0.06,s,4
24,72000,hipoteca,5,quitacao_debitos,B,8000,12.21,0,0.11,n,4
35,75000,hipoteca,2,uso_pessoal,C,20000,13.49,0,0.27,s,5
29,26000,propria,5,empreendimento,B,4500,11.71,0,0.17,n,5
23,84000,alugada,3,quitacao_debitos,B,22000,11.71,0,0.26,n,4
27,44000,alugada,6,empreendimento,A,4800,7.51,0,0.11,n,10
26,70000,alugada,6,empreendimento,E,15000,16.35,0,0.21,s,3
26,21000,alugada,0,saude,B,4000,11.36,0,0.19,n,2
37,44004,alugada,2,uso_pessoal,C,9200,12.84,1,0.21,n,13
23,37500,alugada,2,quitacao_debitos,C,8000,14.26,0,0.21,n,4
29,102000,propria,10,saude,B,18000,9.33,0,0.18,n,7
22,20000,alugada,1,quitacao_debitos,B,6500,10.99,1,0.33,n,2
28,49861,alugada,2,saude,C,25000,13.11,1,0.5,s,7
26,48000,alugada,0,quitacao_debitos,B,13000,11.26,0,0.27,n,3
29,138000,hipoteca,3,reforma,D,7500,13.24,0,0.05,s,8
26,74000,hipoteca,8,educacao,B,15000,9.91,1,0.2,n,3
24,38000,hipoteca,0,uso_pessoal,D,2500,15.7,1,0.07,n,2
25,102000,propria,9,saude,B,8000,12.42,0,0.08,n,4
29,48712,hipoteca,13,empreendimento,A,11050,5.42,0,0.23,n,9
29,69000,alugada,5,uso_pessoal,D,11000,14.61,0,0.16,s,5
29,20000,alugada,0,quitacao_debitos,C,1200,11.54,0,0.06,n,5
38,81000,alugada,7,quitacao_debitos,B,18000,10.59,0,0.22,n,16
28,50000,hipoteca,12,empreendimento,B,3000,10.36,0,0.06,n,7
22,65000,hipoteca,6,quitacao_debitos,A,8000,6.99,0,0.12,n,3
24,51500,hipoteca,6,saude,A,4000,7.51,0,0.08,n,2
32,60000,hipoteca,4,reforma,C,3250,13.49,0,0.05,s,5
25,48000,alugada,9,quitacao_debitos,C,7500,12.53,0,0.16,n,3
26,69846,alugada,2,educacao,F,22500,18.99,1,0.32,s,2
30,148000,alugada,8,uso_pessoal,D,10000,13.55,0,0.07,n,9
29,51996,alugada,2,quitacao_debitos,C,2000,13.72,0,0.04,s,6
26,300000,hipoteca,10,empreendimento,A,20000,7.88,0,0.07,n,4
23,60000,alugada,2,quitacao_debitos,A,5000,6.91,0,0.08,n,3
27,33000,alugada,4,educacao,C,5000,14.22,0,0.15,s,10
28,60589,hipoteca,1,reforma,B,2650,9.88,0,0.04,n,10
26,78513,alugada,1,saude,A,10000,8.94,0,0.13,n,4
28,75000,alugada,4,quitacao_debitos,B,9000,12.21,0,0.12,n,8
30,95000,hipoteca,6,quitacao_debitos,A,12000,8.94,0,0.13,n,6
24,203500,propria,8,saude,C,20000,13.04,0,0.1,n,3
28,89602,hipoteca,4,empreendimento,A,4800,5.42,0,0.05,n,8
24,34000,hipoteca,0,quitacao_debitos,B,10000,12.18,0,0.29,n,4
26,101400,hipoteca,10,quitacao_debitos,A,5600,6.62,0,0.06,n,3
39,39000,alugada,7,quitacao_debitos,B,1500,10.36,1,0.04,n,16
25,48996,alugada,9,saude,D,10000,14.54,1,0.2,s,2
24,41004,alugada,2,quitacao_debitos,B,10000,11.14,0,0.24,n,2
29,158000,propria,13,empreendimento,A,11000,8.49,0,0.07,n,7
22,42000,hipoteca,6,educacao,C,15000,13.49,0,0.36,s,4
23,86000,hipoteca,7,quitacao_debitos,D,4800,16,1,0.06,s,3
22,70000,hipoteca,6,quitacao_debitos,A,8400,6.99,0,0.12,n,4
32,36000,alugada,1,uso_pessoal,B,2500,10,0,0.07,n,6
25,43200,alugada,3,empreendimento,C,3000,13.8,0,0.07,n,2
22,43000,propria,2,empreendimento,B,22800,12.69,0,0.53,n,2
28,67000,hipoteca,3,empreendimento,B,14400,9.88,0,0.21,n,10
23,55200,hipoteca,7,educacao,B,4000,10.08,0,0.07,n,4
30,30000,alugada,2,uso_pessoal,C,8000,13.22,0,0.27,s,9
34,40000,alugada,1,quitacao_debitos,A,2400,9.32,0,0.06,n,7
25,26000,hipoteca,3,educacao,B,3825,11.71,0,0.15,n,2
23,30000,hipoteca,0,quitacao_debitos,C,1000,13.72,0,0.03,n,4
36,124000,hipoteca,2,quitacao_debitos,C,2000,12.99,0,0.02,s,16
33,21600,alugada,3,uso_pessoal,B,10000,12.53,1,0.46,n,7
21,25200,alugada,5,empreendimento,A,6000,8.94,0,0.24,n,3
34,105000,hipoteca,14,empreendimento,A,12000,6.99,0,0.11,n,5
30,60000,hipoteca,6,educacao,D,15000,15.31,0,0.25,s,9
23,70000,alugada,5,saude,B,8000,11.99,0,0.11,n,4
23,56000,hipoteca,3,saude,C,7500,13.79,0,0.13,s,3
28,20292,alugada,3,empreendimento,B,3900,12.53,0,0.19,n,9
23,54000,alugada,7,educacao,B,1500,9.62,0,0.03,n,4
24,58000,hipoteca,3,reforma,A,6000,5.42,0,0.1,n,4
31,60000,alugada,2,uso_pessoal,C,12000,13.98,0,0.2,n,5
25,60000,hipoteca,6,saude,C,13000,14.17,0,0.22,s,3
44,95000,hipoteca,4,empreendimento,B,10000,10.95,0,0.11,n,15
25,140000,hipoteca,9,quitacao_debitos,B,35000,10.59,0,0.25,n,3
47,156000,hipoteca,5,educacao,B,18000,11.99,0,0.12,n,17
31,91800,hipoteca,0,saude,A,2225,7.43,1,0.02,n,5
29,22080,propria,3,educacao,A,8000,8.59,0,0.36,n,9
22,50000,alugada,6,quitacao_debitos,C,20000,13.22,1,0.4,n,2
23,54000,alugada,7,uso_pessoal,D,10000,14.11,1,0.19,n,2
29,150000,hipoteca,4,saude,A,7200,7.29,0,0.05,n,7
48,41500,alugada,3,saude,A,5000,7.29,0,0.12,n,16
25,34000,hipoteca,1,reforma,A,2500,6.03,0,0.07,n,2
27,44004,hipoteca,2,saude,A,10000,6.92,0,0.23,n,9
31,39000,hipoteca,11,quitacao_debitos,A,2200,7.49,1,0.06,n,6
23,50000,alugada,5,saude,A,10000,8.94,0,0.2,n,3
25,50400,hipoteca,4,empreendimento,C,3000,14.65,0,0.06,n,3
24,55000,alugada,4,educacao,B,18200,10.99,1,0.33,n,2
28,12000,alugada,1,reforma,D,1000,16.32,1,0.08,s,9
37,108000,alugada,0,reforma,E,20000,16.32,1,0.19,n,15
25,39996,alugada,9,empreendimento,B,6000,9.7,0,0.15,n,4
21,54000,alugada,5,quitacao_debitos,A,5125,5.99,1,0.09,n,4
26,27983,hipoteca,7,quitacao_debitos,A,6000,7.88,0,0.21,n,3
26,201450,hipoteca,2,saude,E,8000,16.95,1,0.03,n,4
31,44000,alugada,1,reforma,B,10000,10.71,1,0.23,n,9
34,40000,alugada,2,empreendimento,B,5000,12.53,0,0.13,n,10
25,66800,hipoteca,3,quitacao_debitos,A,12000,9.63,1,0.18,n,4
29,37000,propria,2,educacao,A,2800,7.66,0,0.08,n,5
27,150000,hipoteca,11,uso_pessoal,A,9000,9.63,0,0.06,n,10
28,85000,hipoteca,6,empreendimento,A,9075,7.49,0,0.11,n,10
23,88000,hipoteca,7,saude,C,18150,12.68,0,0.21,n,2
26,44000,alugada,0,reforma,E,7500,16.4,1,0.17,n,3
21,24960,hipoteca,0,uso_pessoal,C,2000,13.99,0,0.08,s,3
27,90000,propria,1,empreendimento,A,7500,7.51,0,0.08,n,6
33,44000,hipoteca,17,empreendimento,A,16000,7.9,0,0.36,n,10
24,73000,hipoteca,1,saude,B,10000,11.99,0,0.14,n,2
52,163000,hipoteca,9,uso_pessoal,D,25000,14.11,1,0.15,n,30
42,73100,alugada,4,saude,D,12000,16.77,1,0.14,s,13
23,67000,hipoteca,3,quitacao_debitos,A,9250,5.79,0,0.14,n,2
22,30000,hipoteca,1,uso_pessoal,B,5500,10.99,0,0.18,n,3
35,26400,alugada,2,quitacao_debitos,D,6000,16.29,1,0.23,s,8
23,60500,hipoteca,4,educacao,C,5000,14.27,0,0.08,s,3
23,70000,alugada,3,empreendimento,A,12000,7.9,0,0.17,n,2
25,30000,hipoteca,4,quitacao_debitos,A,9000,7.51,0,0.3,n,4
23,45756,alugada,8,saude,A,10000,7.29,0,0.22,n,2
22,88812,hipoteca,6,educacao,D,29000,15.65,0,0.33,n,2
27,59147,hipoteca,11,saude,B,7000,11.26,0,0.12,n,5
25,23000,alugada,0,quitacao_debitos,D,7000,12.49,1,0.3,s,4
22,55000,alugada,1,empreendimento,C,15000,12.84,0,0.27,n,3
24,45996,alugada,3,educacao,E,12000,15.68,0,0.26,s,3
25,36000,hipoteca,1,saude,A,5100,8.9,0,0.14,n,4
29,34500,propria,7,empreendimento,A,20000,7.29,0,0.58,n,10
24,46000,hipoteca,6,quitacao_debitos,D,12000,14.83,1,0.26,s,3
27,42000,alugada,2,educacao,A,3000,8.94,0,0.07,n,5
22,106982,hipoteca,6,educacao,D,30000,14.91,0,0.28,s,3
27,75000,alugada,2,educacao,A,14000,9.63,0,0.19,n,5
24,91800,hipoteca,8,saude,D,5000,15.99,1,0.05,n,2
24,57000,hipoteca,3,empreendimento,A,5500,8,0,0.1,n,3
35,188000,alugada,4,quitacao_debitos,D,5000,16.49,1,0.03,n,9
22,36396,alugada,4,educacao,A,10000,5.42,0,0.27,n,3
27,190000,alugada,5,empreendimento,A,22000,6.91,0,0.12,n,10
29,62000,hipoteca,10,educacao,A,3600,7.14,0,0.06,n,9
27,41000,alugada,11,quitacao_debitos,D,11000,15.33,1,0.27,s,7
23,35000,hipoteca,4,empreendimento,A,3825,7.49,0,0.11,n,4
28,60000,hipoteca,12,reforma,A,20000,7.9,0,0.33,n,7
23,65000,alugada,3,saude,B,8500,12.21,0,0.13,n,2
25,90000,hipoteca,9,empreendimento,B,5600,9.99,0,0.06,n,4
33,45360,alugada,3,uso_pessoal,D,5000,15.99,0,0.11,n,6
32,59004,alugada,2,reforma,B,6000,11.49,0,0.1,n,8
26,98000,hipoteca,5,saude,A,12000,8.49,0,0.12,n,3
30,62000,hipoteca,1,empreendimento,A,15000,6.03,0,0.24,n,10
23,64600,alugada,7,saude,B,7000,11.86,0,0.11,n,3
22,18000,alugada,1,educacao,B,7000,10.65,1,0.39,n,3
24,71000,hipoteca,8,educacao,B,20000,11.36,0,0.28,n,2
21,48000,alugada,5,empreendimento,C,6000,13.48,0,0.13,n,4
24,87700,hipoteca,8,reforma,B,25000,10.25,0,0.29,n,4
23,40000,alugada,5,quitacao_debitos,C,10000,13.22,0,0.25,s,4
25,75000,hipoteca,7,uso_pessoal,B,15000,9.99,0,0.2,n,2
24,49700,alugada,3,saude,E,15000,15.68,1,0.3,n,4
25,78000,hipoteca,4,quitacao_debitos,B,3000,11.48,1,0.04,n,3
29,35000,alugada,4,saude,A,11000,8.59,1,0.31,n,10
26,18700,alugada,2,educacao,A,1500,5.42,0,0.08,n,4
58,45600,hipoteca,20,uso_pessoal,C,6000,12.99,0,0.13,n,25
23,40000,alugada,3,educacao,A,6000,5.79,0,0.15,n,4
36,73000,alugada,3,uso_pessoal,B,4000,11.12,0,0.05,n,16
22,28800,alugada,2,quitacao_debitos,C,4000,13.48,0,0.14,n,2
26,54000,alugada,3,reforma,E,13000,17.93,0,0.24,s,2
25,47052,alugada,5,educacao,B,21250,10.99,1,0.45,n,2
32,75000,hipoteca,14,uso_pessoal,C,5600,15.96,0,0.07,s,9
48,54000,hipoteca,1,reforma,A,2000,5.99,0,0.04,n,16
36,52000,hipoteca,11,uso_pessoal,B,1500,11.36,1,0.03,n,17
27,21600,propria,11,reforma,B,4000,10.62,0,0.19,n,9
23,37700,hipoteca,7,quitacao_debitos,A,10000,9.63,1,0.27,n,3
23,60000,alugada,4,uso_pessoal,A,7500,7.66,0,0.13,n,2
21,87500,hipoteca,5,uso_pessoal,C,25000,13.98,0,0.29,s,3
24,110000,propria,0,reforma,C,10000,13.35,0,0.09,s,2
21,18000,alugada,5,uso_pessoal,A,1800,6.62,0,0.1,n,3
28,47000,alugada,4,uso_pessoal,A,2800,6.99,0,0.06,n,7
31,130000,alugada,6,empreendimento,D,12000,16.49,0,0.09,n,10
33,100000,hipoteca,0,quitacao_debitos,B,24000,10.25,0,0.24,n,6
24,22992,alugada,1,reforma,C,5000,13.06,1,0.22,s,3
24,30996,alugada,2,saude,A,5600,7.49,0,0.18,n,2
27,86000,alugada,4,educacao,A,12000,7.51,0,0.14,n,8
24,53800,hipoteca,4,quitacao_debitos,B,6000,10.99,0,0.11,n,2
34,35000,propria,18,empreendimento,B,3000,10.62,0,0.09,n,8
42,21120,alugada,12,empreendimento,B,6400,11.14,0,0.3,n,14
28,31800,alugada,2,saude,D,8500,16.07,1,0.27,n,10
41,75000,alugada,15,uso_pessoal,D,4000,16.29,0,0.05,s,12
24,29200,hipoteca,6,uso_pessoal,A,2500,6.76,0,0.09,n,2
26,78000,hipoteca,10,educacao,A,10000,9.63,1,0.13,n,4
28,51000,hipoteca,1,uso_pessoal,A,4775,7.49,1,0.09,n,6
28,54400,hipoteca,12,saude,C,18000,12.99,1,0.28,s,8
23,47000,alugada,0,empreendimento,A,5000,8.9,0,0.11,n,2
32,25591,alugada,4,empreendimento,B,5000,10.65,0,0.2,n,9
23,125000,hipoteca,6,educacao,A,35000,8.9,0,0.28,n,4
21,17500,alugada,0,quitacao_debitos,C,4000,13.22,1,0.23,s,4
23,45000,alugada,7,saude,E,16000,16.45,1,0.36,s,4
25,52000,hipoteca,9,quitacao_debitos,B,8500,10.74,0,0.16,n,3
29,43200,alugada,4,educacao,C,1600,13.49,0,0.04,n,10
25,69000,alugada,5,reforma,A,8500,6.92,1,0.12,n,4
33,44400,hipoteca,3,saude,C,2000,14.22,1,0.05,s,6
34,30000,alugada,2,reforma,A,12000,8.9,1,0.4,n,8
31,73000,hipoteca,4,quitacao_debitos,F,16000,19.41,1,0.22,n,7
45,60000,alugada,4,educacao,B,25000,9.99,1,0.42,n,14
23,72000,alugada,7,uso_pessoal,B,10000,10.59,0,0.14,n,4
30,103500,hipoteca,14,empreendimento,D,24150,14.61,0,0.23,n,9
24,70000,hipoteca,8,quitacao_debitos,B,7000,9.99,0,0.1,n,4
28,51000,propria,2,quitacao_debitos,E,20400,17.74,1,0.4,s,5
25,140000,hipoteca,2,educacao,A,4800,7.88,0,0.03,n,4
24,61000,hipoteca,7,uso_pessoal,D,3000,15.62,0,0.05,n,3
23,75000,hipoteca,5,educacao,A,31825,7.9,0,0.42,n,2
22,60500,alugada,3,quitacao_debitos,C,7000,12.84,0,0.12,n,2
27,35000,hipoteca,11,saude,B,9000,11.49,0,0.26,n,5
32,150000,hipoteca,11,uso_pessoal,A,20000,7.9,0,0.13,n,10
22,50000,alugada,6,uso_pessoal,B,3000,10.99,0,0.06,n,3
24,55200,hipoteca,8,educacao,C,9600,10.78,1,0.17,n,4
31,90000,alugada,12,educacao,B,18000,12.42,0,0.2,n,8
25,109000,hipoteca,5,empreendimento,A,5000,8.49,0,0.05,n,3
22,74000,hipoteca,6,educacao,A,10000,7.88,0,0.14,n,2
22,54000,alugada,0,quitacao_debitos,C,7000,13.61,0,0.13,n,4
23,168600,alugada,3,educacao,B,20000,11.58,0,0.12,n,3
32,42000,hipoteca,16,quitacao_debitos,A,10375,5.42,0,0.25,n,7
24,51630,alugada,0,saude,B,4900,9.99,0,0.09,n,3
35,60000,hipoteca,11,educacao,D,25000,15.31,0,0.42,n,6
25,55000,hipoteca,4,saude,D,9000,16.77,1,0.16,s,2
25,65004,alugada,1,reforma,C,4800,13.49,0,0.07,n,3
33,54000,alugada,17,quitacao_debitos,B,15000,11.86,1,0.28,n,7
26,159800,hipoteca,6,saude,D,30000,17.58,1,0.16,s,3
22,72500,alugada,6,quitacao_debitos,B,4200,11.71,0,0.06,n,3
23,62500,hipoteca,4,quitacao_debitos,A,23525,7.9,0,0.38,n,3
32,120000,alugada,11,educacao,A,12000,7.51,0,0.1,n,9
26,27138,hipoteca,10,quitacao_debitos,B,2750,9.63,0,0.1,n,2
29,62400,alugada,3,reforma,A,8000,6.62,0,0.13,n,9
36,99500,propria,5,empreendimento,A,4000,7.74,0,0.04,n,16
24,45000,alugada,3,quitacao_debitos,B,7200,10.65,0,0.16,n,4
24,60140,alugada,2,empreendimento,A,7000,8.59,0,0.12,n,3
22,55000,alugada,5,quitacao_debitos,A,6000,7.51,0,0.11,n,3
29,73000,alugada,1,reforma,B,20000,11.83,1,0.27,n,9
22,72000,hipoteca,6,uso_pessoal,B,5000,12.69,0,0.07,n,3
29,72000,alugada,3,saude,B,9500,11.26,0,0.13,n,7
32,45000,hipoteca,16,uso_pessoal,A,6000,7.49,0,0.13,n,6
28,50000,alugada,12,quitacao_debitos,B,10000,10.74,0,0.2,n,8
27,45500,alugada,2,educacao,B,5000,11.71,0,0.11,n,5
27,45000,alugada,4,saude,C,7500,15.27,0,0.17,n,8
22,190000,alugada,3,educacao,A,12600,6.92,0,0.07,n,4
28,42000,alugada,3,educacao,D,9600,14.61,0,0.23,n,9
31,19200,alugada,0,saude,A,4075,8.32,1,0.21,n,6
34,48000,hipoteca,5,empreendimento,B,3600,10.37,0,0.07,n,5
24,96000,hipoteca,1,reforma,B,4800,11.99,0,0.05,n,3
25,37315,alugada,1,quitacao_debitos,A,2000,6.39,0,0.05,n,4
26,34515,hipoteca,11,quitacao_debitos,A,5400,7.68,0,0.16,n,4
23,100000,alugada,0,uso_pessoal,B,10000,11.46,0,0.1,n,2
38,49853,hipoteca,19,educacao,D,12000,13.3,0,0.24,s,11
28,59004,hipoteca,1,uso_pessoal,A,8000,7.37,1,0.14,n,6
22,18000,propria,1,reforma,A,3500,7.49,1,0.19,n,4
25,120000,alugada,9,empreendimento,C,4800,14.22,0,0.04,n,4
29,40000,hipoteca,8,quitacao_debitos,A,8000,8.59,0,0.2,n,9
24,40000,hipoteca,3,saude,B,10500,11.36,0,0.26,n,2
21,48000,hipoteca,5,educacao,C,10800,12.84,0,0.23,n,2
21,12000,alugada,5,empreendimento,B,5000,11.49,1,0.42,n,2
23,80038,alugada,3,uso_pessoal,B,10000,10.59,0,0.12,n,2
22,84000,hipoteca,6,quitacao_debitos,A,7500,8.63,0,0.09,n,2
33,78000,alugada,7,reforma,C,10000,13.06,1,0.13,s,9
29,57600,alugada,1,saude,B,6000,9.91,0,0.1,n,10
22,50000,hipoteca,6,quitacao_debitos,A,12000,7.9,0,0.24,n,4
22,54000,alugada,4,empreendimento,B,5600,9.63,0,0.1,n,3
27,42000,alugada,2,saude,A,6550,7.88,0,0.16,n,8
28,65000,alugada,13,reforma,A,15000,7.51,0,0.23,n,6
33,18996,alugada,5,quitacao_debitos,D,3250,16.32,1,0.17,n,7
22,29124,hipoteca,0,saude,E,8875,15.68,1,0.3,s,3
38,65004,alugada,1,quitacao_debitos,B,8000,11.83,0,0.12,n,11
31,82116,hipoteca,12,reforma,C,2800,12.68,0,0.03,s,9
37,58000,alugada,9,empreendimento,B,18200,10.99,1,0.31,n,17
27,65600,alugada,3,educacao,D,6000,15.62,0,0.09,s,9
38,112224,hipoteca,5,educacao,A,25000,6.99,0,0.22,n,13
25,96000,hipoteca,5,quitacao_debitos,A,35000,7.49,0,0.36,n,3
27,45600,hipoteca,6,empreendimento,A,15350,8.9,0,0.34,n,10
36,36000,alugada,3,quitacao_debitos,C,9000,12.73,0,0.25,s,17
45,61000,hipoteca,2,quitacao_debitos,C,11600,13.48,0,0.19,n,11
33,34000,alugada,7,quitacao_debitos,C,10000,14.22,0,0.29,n,9
26,44000,hipoteca,0,reforma,A,8475,6.91,0,0.19,n,4
27,74000,hipoteca,3,uso_pessoal,B,25000,11.46,1,0.34,n,5
33,40000,alugada,0,quitacao_debitos,A,6000,7.51,0,0.15,n,6
22,59004,alugada,3,educacao,B,5000,11.11,1,0.08,n,3
27,55000,alugada,3,reforma,B,10000,10.25,0,0.18,n,5
27,68000,hipoteca,4,reforma,D,30000,15.99,0,0.44,n,7
24,40000,alugada,0,educacao,A,4850,6.62,0,0.12,n,2
23,60000,hipoteca,6,uso_pessoal,A,7000,6.54,0,0.12,n,2
33,130000,hipoteca,9,uso_pessoal,D,25000,15.33,0,0.19,s,10
24,44475,propria,1,empreendimento,B,5000,10.65,0,0.11,n,3
26,48000,alugada,7,uso_pessoal,A,9000,8.94,0,0.19,n,3
26,73000,hipoteca,3,quitacao_debitos,D,10000,14.09,1,0.14,n,3
26,32400,alugada,9,saude,C,4000,14.27,0,0.12,n,2
38,78000,hipoteca,0,reforma,A,3225,5.79,0,0.04,n,13
29,92004,hipoteca,12,empreendimento,B,10000,9.63,0,0.11,n,6
