IDADE;RENDA_ANUAL;MORADIA;TEMPO_DE_SERVICO;MOTIVO_EMPRESTIMO;SCORE_CREDITO;VALOR_EMPRESTIMO;TAXA_DE_JUROS;SITUACAO_INADIMPLENCIA;COMPROMETIMENTO_DA_RENDA;HISTORICO_DE_INADIMPLENCIA;HISTORICO_DE_CREDITO
33;124000;hipoteca;6;quitacao_debitos;A;14000;6.03;0;0.11;n;10
37;52000;hipoteca;3;quitacao_debitos;B;6000;8.88;0;0.12;n;16
29;59000;hipoteca;7;quitacao_debitos;B;15000;9.76;1;0.25;n;8
27;47000;alugada;1;saude;B;13000;10.99;0;0.28;n;5
22;30000;alugada;1;quitacao_debitos;E;6400;16.0;1;0.21;n;3
32;32000;propria;2;empreendimento;C;4000;10.78;0;0.13;s;5
35;99800;hipoteca;9;uso_pessoal;A;8000;7.14;0;0.08;n;9
24;49000;hipoteca;2;empreendimento;D;7000;13.17;0;0.14;s;4
22;57000;hipoteca;6;educacao;B;11400;12.53;0;0.2;n;3
23;83000;hipoteca;5;quitacao_debitos;D;5000;14.61;1;0.06;n;2
27;55000;alugada;4;empreendimento;B;15000;12.42;0;0.27;n;10
28;39000;alugada;3;empreendimento;B;5000;10.25;0;0.13;n;10
23;46800;alugada;4;educacao;B;14000;10.37;0;0.3;n;3
37;52000;alugada;0;empreendimento;C;14000;13.16;0;0.27;s;15
30;48996;alugada;1;reforma;E;10000;15.45;1;0.2;n;8
25;28800;alugada;6;saude;A;14800;7.49;1;0.51;n;3
31;80000;alugada;1;educacao;C;8000;12.61;0;0.1;s;7
25;64000;alugada;9;saude;B;14400;9.62;0;0.23;n;2
29;70000;alugada;2;empreendimento;A;6125;7.49;0;0.09;n;8
22;74263;hipoteca;3;saude;B;11500;9.99;0;0.15;n;3
24;85000;hipoteca;8;empreendimento;C;10000;12.99;0;0.12;s;4
22;54000;hipoteca;5;saude;B;7000;10.65;0;0.13;n;2
24;55000;alugada;1;reforma;B;7500;12.53;0;0.14;n;2
24;46809;alugada;4;saude;B;5000;12.18;0;0.11;n;2
27;69996;alugada;3;reforma;D;10800;14.91;0;0.15;n;6
25;39000;alugada;9;empreendimento;D;15200;16.0;1;0.39;n;3
27;55812;alugada;3;quitacao_debitos;A;10000;6.54;0;0.18;n;10
34;38000;propria;1;empreendimento;A;10000;8.94;0;0.26;n;6
34;25000;alugada;0;saude;A;10000;7.29;1;0.4;n;9
26;26000;alugada;10;educacao;B;20050;9.76;1;0.77;n;2
36;25000;alugada;2;uso_pessoal;B;6200;9.91;1;0.25;n;14
24;78000;hipoteca;3;quitacao_debitos;A;8500;7.51;0;0.11;n;4
30;48564;alugada;3;empreendimento;B;15000;10.75;1;0.31;n;9
35;74984;alugada;2;empreendimento;A;13500;7.29;0;0.18;n;9
31;95000;hipoteca;1;quitacao_debitos;B;25000;10.08;0;0.26;n;6
25;46800;alugada;0;quitacao_debitos;A;7000;8.63;0;0.15;n;3
23;95000;hipoteca;7;empreendimento;B;12000;11.99;0;0.13;n;3
23;35000;hipoteca;7;empreendimento;A;2100;5.42;0;0.06;n;2
34;33666;alugada;4;quitacao_debitos;D;8000;17.49;1;0.24;s;5
22;22800;alugada;4;educacao;C;5000;13.85;0;0.22;s;2
34;92500;alugada;4;quitacao_debitos;A;13050;7.66;0;0.14;n;5
23;75000;hipoteca;7;empreendimento;B;15000;10.38;0;0.2;n;3
27;55000;propria;3;educacao;C;4500;13.49;0;0.08;n;8
27;60000;alugada;0;empreendimento;C;12000;13.49;0;0.2;s;6
21;41000;alugada;4;quitacao_debitos;B;8000;9.91;1;0.2;n;4
38;58000;alugada;4;saude;E;9500;16.35;1;0.16;s;16
34;59000;alugada;0;educacao;D;4100;14.91;1;0.07;n;10
23;28000;alugada;5;uso_pessoal;B;6000;9.63;0;0.21;n;4
25;52000;alugada;4;uso_pessoal;B;22000;10.74;1;0.42;n;2
25;66000;alugada;9;empreendimento;D;25000;15.33;1;0.38;s;2
27;74700;hipoteca;7;reforma;B;5000;11.49;1;0.07;n;6
29;26004;alugada;5;educacao;B;4000;10.0;1;0.15;n;7
39;20400;alugada;3;saude;C;6000;15.27;0;0.29;s;13
23;83000;hipoteca;0;empreendimento;D;20000;14.54;0;0.24;s;4
23;100000;propria;7;uso_pessoal;D;35000;16.77;0;0.35;n;4
22;61000;alugada;3;saude;B;5000;9.99;0;0.08;n;2
29;30000;alugada;3;saude;B;5000;11.49;0;0.17;n;9
22;24000;alugada;6;saude;B;6000;10.65;0;0.25;n;4
26;37000;alugada;0;uso_pessoal;B;14000;9.88;1;0.38;n;4
37;80000;alugada;0;reforma;B;35000;11.99;1;0.44;n;17
22;82000;hipoteca;6;educacao;B;10750;9.25;0;0.13;n;3
27;45000;hipoteca;11;uso_pessoal;B;3450;11.99;0;0.08;n;7
36;65000;hipoteca;3;empreendimento;C;4000;13.48;0;0.06;s;12
21;90000;propria;6;saude;A;12000;6.03;0;0.13;n;3
26;53000;propria;8;uso_pessoal;B;16000;10.25;0;0.3;n;2
34;54000;hipoteca;5;empreendimento;A;10000;7.29;0;0.19;n;7
25;95000;alugada;0;quitacao_debitos;B;8000;10.36;0;0.08;n;3
22;74867;hipoteca;4;saude;D;17000;16.02;1;0.19;s;4
39;94000;alugada;1;educacao;B;3000;10.99;0;0.03;n;16
36;60000;hipoteca;12;educacao;A;15000;7.88;0;0.25;n;17
29;16000;propria;3;empreendimento;A;3000;7.9;1;0.19;n;8
23;58500;hipoteca;6;saude;A;4000;8.0;0;0.07;n;2
27;38400;alugada;2;saude;A;7000;7.51;0;0.18;n;6
26;32000;alugada;3;empreendimento;A;5000;6.03;0;0.16;n;2
23;90000;hipoteca;7;quitacao_debitos;B;4000;10.65;0;0.04;n;3
23;60000;propria;2;saude;D;18500;15.33;0;0.31;n;2
31;80000;hipoteca;6;educacao;B;7500;12.18;0;0.09;n;7
25;120000;propria;3;educacao;B;3000;10.14;0;0.03;n;3
24;58650;alugada;1;saude;D;10000;18.25;1;0.14;n;4
36;37008;alugada;8;empreendimento;C;6000;14.79;0;0.16;s;14
24;80000;alugada;5;empreendimento;B;10000;11.14;0;0.13;n;4
29;74004;hipoteca;2;quitacao_debitos;B;10000;11.86;0;0.14;n;8
24;62400;alugada;8;educacao;B;15000;9.45;0;0.24;n;4
28;54000;alugada;5;quitacao_debitos;B;12700;11.71;1;0.24;n;7
27;57000;alugada;0;educacao;B;7000;11.71;0;0.12;n;8
23;25000;alugada;1;educacao;B;5000;10.99;0;0.2;n;4
23;74196;hipoteca;5;empreendimento;B;17000;11.26;0;0.23;n;4
26;50760;alugada;3;quitacao_debitos;A;9000;8.94;0;0.18;n;2
23;40000;hipoteca;5;educacao;B;18000;9.91;0;0.45;n;2
28;31200;alugada;5;saude;B;15000;11.83;1;0.48;n;9
22;47000;alugada;0;empreendimento;B;6550;10.65;0;0.14;n;2
22;29100;alugada;2;uso_pessoal;D;6250;16.07;1;0.21;s;3
25;55000;alugada;9;reforma;A;14000;6.62;0;0.25;n;2
26;42000;alugada;6;uso_pessoal;A;12375;7.51;0;0.29;n;3
35;80000;alugada;5;educacao;A;7000;7.29;0;0.09;n;8
27;108000;hipoteca;11;quitacao_debitos;D;25000;14.96;1;0.23;s;9
26;60000;alugada;5;empreendimento;C;3000;15.62;0;0.05;n;2
24;96000;alugada;6;quitacao_debitos;B;7000;9.91;0;0.07;n;2
35;35000;hipoteca;5;educacao;B;5600;11.49;0;0.16;n;6
25;90000;hipoteca;7;uso_pessoal;A;6000;7.14;0;0.07;n;3
23;33012;propria;2;educacao;B;12200;10.99;0;0.37;n;4
28;44000;hipoteca;12;saude;B;8000;10.59;0;0.18;n;6
21;44000;alugada;6;educacao;D;8000;15.21;1;0.18;n;2
35;77268;hipoteca;11;educacao;C;7500;11.03;0;0.1;n;7
24;38000;alugada;0;empreendimento;B;12000;11.89;1;0.32;n;3
36;36000;propria;4;saude;D;10000;16.29;0;0.28;s;17
23;110000;alugada;3;educacao;B;20000;12.42;0;0.18;n;3
31;75000;hipoteca;8;empreendimento;B;15600;11.83;0;0.21;n;5
23;59500;hipoteca;1;saude;B;20000;11.83;1;0.29;n;4
37;53532;hipoteca;12;quitacao_debitos;A;4000;5.42;0;0.07;n;11
22;26004;alugada;5;empreendimento;B;4800;10.99;0;0.18;n;3
33;58000;alugada;5;saude;A;6400;7.51;0;0.11;n;8
30;60000;alugada;4;uso_pessoal;B;12000;10.99;0;0.2;n;10
26;32956;propria;10;saude;A;10000;8.49;0;0.3;n;3
27;26400;alugada;1;saude;C;2000;13.61;0;0.08;n;10
39;85000;hipoteca;2;empreendimento;B;5000;11.86;0;0.06;n;15
32;50000;alugada;1;saude;B;14800;10.83;0;0.3;n;5
28;47000;hipoteca;5;reforma;B;6000;8.88;1;0.13;n;6
21;15600;alugada;2;uso_pessoal;D;3500;16.07;1;0.22;n;3
25;42900;alugada;5;uso_pessoal;A;12000;8.9;0;0.28;n;3
25;70000;hipoteca;9;uso_pessoal;A;12000;5.79;0;0.17;n;2
27;64500;hipoteca;6;empreendimento;B;24000;11.83;0;0.37;n;5
22;69600;alugada;6;uso_pessoal;A;12000;7.29;0;0.17;n;4
26;120000;hipoteca;11;empreendimento;A;10000;5.99;0;0.08;n;4
24;42000;hipoteca;2;uso_pessoal;A;10000;7.49;0;0.24;n;4
24;28500;propria;4;empreendimento;D;3500;14.59;0;0.12;n;3
25;60000;propria;10;educacao;B;5500;10.99;0;0.09;n;2
29;120000;propria;10;uso_pessoal;B;18000;11.49;0;0.15;n;10
27;49500;hipoteca;7;empreendimento;C;4750;15.27;1;0.1;n;7
29;56000;propria;5;educacao;A;9200;6.03;0;0.16;n;9
34;54000;propria;8;saude;B;5000;10.62;0;0.09;n;7
21;40000;hipoteca;5;saude;A;9000;7.51;0;0.23;n;4
24;42000;hipoteca;9;uso_pessoal;A;11000;5.42;0;0.26;n;4
22;61000;hipoteca;6;educacao;A;12000;7.49;0;0.2;n;2
25;40000;alugada;1;quitacao_debitos;B;6500;11.89;0;0.16;n;4
24;100000;hipoteca;3;educacao;A;10000;5.99;0;0.1;n;2
24;37200;hipoteca;5;uso_pessoal;A;13000;6.91;0;0.35;n;2
23;28000;propria;6;empreendimento;B;7000;9.99;0;0.25;n;4
30;72000;hipoteca;14;educacao;C;9000;15.23;0;0.13;s;10
30;26000;propria;4;uso_pessoal;B;1200;10.99;0;0.05;n;6
30;75000;alugada;6;saude;C;12325;12.73;0;0.16;n;6
26;24856;alugada;0;quitacao_debitos;A;3000;9.32;0;0.12;n;4
24;91800;hipoteca;0;saude;C;16000;14.22;1;0.15;n;4
31;116004;hipoteca;13;saude;A;6775;8.59;0;0.06;n;10
27;81000;hipoteca;2;saude;A;5500;8.0;0;0.07;n;8
22;36480;alugada;2;empreendimento;B;10800;8.88;0;0.3;n;4
24;41000;alugada;3;educacao;B;7200;12.53;0;0.18;n;2
21;40000;alugada;3;empreendimento;B;5000;9.25;0;0.13;n;4
23;50000;alugada;1;educacao;C;12000;12.87;0;0.24;s;2
28;36000;hipoteca;4;saude;A;4000;6.91;0;0.11;n;8
22;99600;hipoteca;6;uso_pessoal;A;7125;7.51;0;0.07;n;4
25;100000;alugada;1;empreendimento;B;25000;9.33;0;0.25;n;4
23;85000;hipoteca;1;empreendimento;C;21400;13.49;0;0.25;s;4
27;82000;hipoteca;11;empreendimento;A;10000;7.51;0;0.12;n;6
30;49000;alugada;13;educacao;B;5000;10.74;1;0.1;n;10
29;46000;alugada;6;empreendimento;B;4000;9.99;0;0.09;n;9
23;97000;hipoteca;5;educacao;B;12000;9.91;0;0.12;n;2
22;60000;hipoteca;6;educacao;D;5000;14.61;0;0.08;s;3
26;101000;hipoteca;6;uso_pessoal;A;16000;7.88;0;0.16;n;3
24;130000;hipoteca;8;uso_pessoal;C;13000;13.61;0;0.1;n;4
27;66000;alugada;11;uso_pessoal;B;20000;12.21;1;0.3;n;5
32;115000;hipoteca;0;reforma;A;7200;7.9;0;0.06;n;10
23;20004;hipoteca;2;educacao;E;2500;16.82;0;0.12;s;2
25;122000;hipoteca;9;uso_pessoal;C;20000;13.23;0;0.16;n;4
22;41300;alugada;1;empreendimento;A;5800;7.43;0;0.14;n;3
22;46500;hipoteca;3;empreendimento;A;13000;7.29;0;0.28;n;3
32;101000;hipoteca;12;quitacao_debitos;B;8000;11.49;0;0.08;n;5
26;48000;hipoteca;10;empreendimento;C;13800;13.49;0;0.29;s;2
29;92000;hipoteca;4;reforma;A;14000;6.03;0;0.15;n;8
22;42000;alugada;2;saude;D;12000;15.65;1;0.29;s;3
24;40944;alugada;0;saude;B;8200;11.36;0;0.2;n;2
24;85000;hipoteca;4;saude;B;2500;10.38;0;0.03;n;4
21;50350;alugada;3;educacao;A;3600;7.88;0;0.07;n;3
28;69900;hipoteca;6;empreendimento;A;12000;7.49;0;0.17;n;10
25;20800;alugada;0;reforma;D;2800;15.21;1;0.13;s;4
22;66000;hipoteca;6;educacao;C;15000;11.72;0;0.23;s;2
32;98056;hipoteca;10;quitacao_debitos;B;6000;8.88;0;0.06;n;10
23;100300;alugada;3;saude;D;8400;14.84;1;0.07;n;2
34;85000;alugada;3;reforma;C;10000;12.87;0;0.12;n;7
23;75000;propria;5;empreendimento;D;12500;15.33;0;0.17;s;3
22;60000;alugada;0;educacao;B;3700;10.37;0;0.06;n;4
27;49000;hipoteca;11;saude;B;8500;10.59;0;0.17;n;10
39;84998;alugada;5;uso_pessoal;B;4500;10.99;0;0.05;n;14
39;110000;alugada;5;reforma;C;4500;13.49;0;0.04;n;11
31;42000;hipoteca;3;saude;A;9000;6.99;0;0.21;n;8
21;13806;alugada;6;uso_pessoal;C;4750;12.73;1;0.34;s;3
37;120996;hipoteca;14;reforma;A;4000;7.66;0;0.03;n;15
24;36000;hipoteca;8;empreendimento;A;3250;6.39;0;0.09;n;2
22;43000;alugada;1;quitacao_debitos;A;9575;6.62;0;0.22;n;3
31;69000;alugada;1;quitacao_debitos;D;22000;13.67;1;0.32;s;7
24;106000;hipoteca;8;quitacao_debitos;A;4575;7.51;0;0.04;n;2
32;42000;alugada;0;educacao;D;2000;15.62;1;0.05;n;6
24;77000;hipoteca;6;quitacao_debitos;B;12000;12.42;0;0.16;n;2
29;56100;alugada;0;saude;D;3150;15.62;1;0.05;n;10
34;90000;hipoteca;5;reforma;B;24250;10.62;0;0.27;n;6
22;40800;hipoteca;6;uso_pessoal;A;7975;5.79;0;0.2;n;3
23;74064;alugada;3;quitacao_debitos;B;22000;10.59;0;0.3;n;3
24;88000;hipoteca;5;quitacao_debitos;E;24000;19.69;1;0.27;n;2
33;43200;alugada;6;quitacao_debitos;A;11350;7.88;0;0.26;n;7
27;36000;hipoteca;2;empreendimento;A;4800;8.49;0;0.13;n;8
30;64000;hipoteca;3;educacao;A;10200;6.62;0;0.16;n;5
31;60000;alugada;4;educacao;A;15000;8.49;0;0.25;n;9
26;69575;alugada;3;saude;A;14000;9.63;0;0.2;n;3
26;87000;hipoteca;1;reforma;D;15000;14.74;0;0.17;s;3
26;24000;alugada;0;empreendimento;A;5000;8.9;0;0.21;n;2
33;48000;alugada;2;empreendimento;B;1500;11.89;0;0.03;n;6
26;48000;alugada;10;uso_pessoal;B;4225;9.83;0;0.09;n;2
22;63000;alugada;5;educacao;A;9225;5.99;0;0.15;n;4
25;75600;hipoteca;7;saude;C;15000;12.68;0;0.2;n;2
28;44000;alugada;9;empreendimento;C;1000;14.17;1;0.02;n;9
29;50000;hipoteca;0;uso_pessoal;A;6300;6.62;0;0.13;n;8
27;95000;hipoteca;9;reforma;B;25000;10.99;0;0.26;n;5
25;35000;alugada;9;saude;A;7200;8.9;0;0.21;n;3
28;42000;hipoteca;12;empreendimento;A;11000;5.42;0;0.26;n;7
21;58951;hipoteca;5;saude;A;3000;7.51;0;0.05;n;4
34;75000;hipoteca;6;empreendimento;A;8000;5.42;0;0.11;n;10
25;90000;alugada;3;uso_pessoal;C;7000;13.16;0;0.08;n;2
26;45000;alugada;2;uso_pessoal;C;4800;13.06;0;0.11;s;4
23;33000;propria;5;empreendimento;B;3600;11.58;0;0.11;n;4
22;45000;alugada;0;saude;B;3500;12.53;0;0.08;n;3
27;93600;hipoteca;0;reforma;B;16000;11.58;0;0.17;n;5
24;95000;alugada;0;educacao;A;4000;7.9;0;0.04;n;4
22;54000;hipoteca;1;saude;C;4000;13.98;0;0.07;n;4
24;100000;alugada;5;uso_pessoal;A;10000;7.51;0;0.1;n;3
24;91000;hipoteca;8;quitacao_debitos;B;2400;9.91;0;0.03;n;4
23;51000;propria;7;uso_pessoal;A;6000;5.42;0;0.12;n;4
24;67000;hipoteca;0;quitacao_debitos;A;4000;7.49;0;0.06;n;3
25;120000;alugada;9;educacao;A;30000;7.9;0;0.25;n;4
31;24996;alugada;0;quitacao_debitos;C;5000;12.99;1;0.2;n;8
22;89000;hipoteca;6;empreendimento;C;16000;13.22;0;0.18;n;2
29;59000;alugada;3;reforma;B;7500;9.99;1;0.13;n;8
29;62532;alugada;6;uso_pessoal;C;9000;13.49;0;0.14;n;9
36;36000;alugada;3;educacao;B;2500;9.76;0;0.07;n;15
32;45000;hipoteca;12;educacao;A;4800;7.49;0;0.11;n;7
30;75689;hipoteca;13;reforma;C;10000;13.48;0;0.13;n;8
23;28000;propria;0;empreendimento;B;1250;10.99;0;0.04;n;4
23;38000;hipoteca;5;saude;A;5400;7.9;0;0.14;n;4
38;48300;alugada;3;saude;C;14000;13.22;0;0.29;s;14
21;99996;alugada;5;empreendimento;A;8000;7.14;0;0.08;n;4
26;81204;hipoteca;1;educacao;B;9100;10.95;0;0.11;n;4
27;54000;alugada;6;quitacao_debitos;B;5000;11.99;1;0.09;n;10
23;50252;alugada;6;educacao;C;2000;13.92;0;0.04;s;3
29;72000;hipoteca;6;educacao;A;10800;6.99;0;0.15;n;8
29;88000;alugada;8;quitacao_debitos;C;17600;14.26;0;0.2;s;6
23;40000;alugada;7;empreendimento;B;10000;10.36;0;0.25;n;3
24;29232;hipoteca;1;uso_pessoal;B;11000;11.71;1;0.38;n;4
24;22000;alugada;0;quitacao_debitos;B;2500;9.76;0;0.11;n;2
25;55000;alugada;9;educacao;B;12000;10.65;0;0.22;n;3
22;60000;alugada;4;educacao;A;20000;7.88;1;0.33;n;3
29;35000;hipoteca;14;educacao;C;8000;12.68;0;0.23;s;9
26;58000;alugada;5;quitacao_debitos;B;12000;9.91;0;0.21;n;3
24;60000;alugada;4;uso_pessoal;B;12500;11.49;0;0.21;n;3
24;25200;propria;1;saude;C;3200;15.23;0;0.13;s;2
24;60000;hipoteca;7;empreendimento;B;15850;11.11;0;0.26;n;3
25;55000;alugada;7;reforma;C;8500;14.22;0;0.15;s;3
25;31200;alugada;8;quitacao_debitos;C;14700;12.29;1;0.47;n;4
32;56000;alugada;1;saude;D;9000;15.05;1;0.16;s;6
21;34000;alugada;0;educacao;C;10000;13.61;0;0.29;s;4
25;90000;alugada;9;saude;B;25000;10.99;0;0.28;n;4
23;65000;hipoteca;4;educacao;D;13600;15.62;0;0.21;s;2
25;60000;hipoteca;4;quitacao_debitos;C;1200;13.49;0;0.02;n;4
36;26880;propria;0;empreendimento;A;4500;7.66;0;0.17;n;14
25;31500;alugada;8;quitacao_debitos;A;14850;8.9;1;0.47;n;4
29;58000;hipoteca;13;reforma;A;14000;7.51;0;0.24;n;7
28;120000;alugada;12;saude;A;9600;8.0;0;0.08;n;7
22;70000;alugada;3;educacao;B;22000;11.36;1;0.31;n;4
37;78000;alugada;14;educacao;C;10200;13.06;0;0.13;s;13
26;21000;propria;4;empreendimento;C;8000;13.79;0;0.38;n;2
23;31200;hipoteca;7;quitacao_debitos;B;7550;9.99;0;0.24;n;4
28;58200;hipoteca;8;uso_pessoal;B;4500;11.12;0;0.08;n;7
31;67800;alugada;7;educacao;B;15000;11.89;0;0.22;n;8
24;81000;alugada;6;saude;A;5000;5.42;0;0.06;n;3
22;16320;alugada;0;reforma;C;3000;13.92;1;0.18;s;4
30;58000;alugada;2;saude;A;15000;8.49;0;0.26;n;10
26;39516;alugada;0;saude;A;5000;7.74;0;0.13;n;3
23;30000;alugada;0;quitacao_debitos;B;4000;10.36;0;0.13;n;3
25;44400;hipoteca;6;empreendimento;C;14125;12.99;0;0.32;n;2
28;31000;hipoteca;0;empreendimento;B;11300;9.91;0;0.36;n;5
27;45000;alugada;0;quitacao_debitos;C;5200;13.49;0;0.12;n;8
25;37676;alugada;6;uso_pessoal;A;7500;8.32;0;0.2;n;4
31;120000;hipoteca;9;empreendimento;A;9000;8.94;0;0.07;n;6
22;59000;alugada;2;educacao;B;11000;10.74;0;0.19;n;2
28;27600;alugada;8;quitacao_debitos;C;4000;15.23;0;0.14;n;8
22;50000;hipoteca;5;empreendimento;B;10000;10.36;0;0.2;n;3
24;138000;alugada;2;empreendimento;D;20000;15.99;1;0.14;s;3
32;37000;alugada;4;saude;B;6000;10.36;0;0.16;n;8
23;48000;alugada;6;empreendimento;A;4800;7.9;0;0.1;n;3
26;75000;alugada;5;saude;A;20000;6.91;0;0.27;n;4
25;83000;alugada;2;quitacao_debitos;B;16000;10.99;0;0.19;n;2
28;102000;hipoteca;2;empreendimento;B;10000;12.18;0;0.1;n;7
26;64000;hipoteca;9;quitacao_debitos;D;8000;12.17;1;0.13;n;4
26;60000;alugada;1;uso_pessoal;B;12000;10.62;0;0.2;n;4
30;48000;alugada;7;empreendimento;C;8000;13.23;0;0.17;s;5
29;52884;alugada;3;uso_pessoal;B;5600;11.99;0;0.11;n;10
24;80000;propria;0;educacao;A;16000;6.17;0;0.2;n;4
24;49600;hipoteca;8;reforma;A;2500;7.4;0;0.05;n;2
31;67000;alugada;2;empreendimento;A;3000;7.51;0;0.04;n;10
26;81000;alugada;10;empreendimento;E;21000;16.95;1;0.26;n;2
26;48000;hipoteca;4;uso_pessoal;A;10000;5.79;0;0.21;n;3
31;60000;alugada;3;quitacao_debitos;A;7500;5.79;0;0.13;n;9
24;51000;hipoteca;4;educacao;A;8500;8.94;0;0.17;n;4
28;100000;propria;7;reforma;C;20000;12.68;0;0.2;s;6
23;19200;alugada;1;saude;G;6200;19.82;1;0.32;n;3
24;57000;alugada;8;saude;A;14400;7.49;0;0.25;n;4
22;95000;hipoteca;2;quitacao_debitos;A;24000;7.9;0;0.25;n;4
30;50000;alugada;4;uso_pessoal;A;6000;5.79;0;0.12;n;7
27;54996;propria;5;uso_pessoal;C;16400;13.98;0;0.3;n;9
25;90000;hipoteca;5;quitacao_debitos;A;7500;6.76;0;0.08;n;4
25;57400;hipoteca;9;quitacao_debitos;A;8475;6.99;0;0.15;n;2
27;39480;hipoteca;2;educacao;C;7200;13.79;0;0.18;n;8
29;75000;hipoteca;8;uso_pessoal;C;12000;13.16;1;0.16;s;7
22;63000;hipoteca;6;uso_pessoal;B;8950;10.99;0;0.14;n;4
30;42886;alugada;3;uso_pessoal;B;12000;10.59;0;0.28;n;10
22;38004;alugada;0;saude;B;4100;11.49;0;0.11;n;4
26;35000;hipoteca;3;uso_pessoal;B;7200;10.59;0;0.21;n;3
26;28800;alugada;4;saude;A;7000;5.42;0;0.24;n;4
24;38001;alugada;4;quitacao_debitos;A;12000;6.17;1;0.32;n;3
22;66000;alugada;6;reforma;C;8000;14.65;1;0.12;s;4
21;43000;alugada;5;educacao;C;6500;12.73;0;0.15;n;3
34;87000;alugada;0;educacao;A;2500;7.14;0;0.03;n;5
34;26400;alugada;0;quitacao_debitos;C;7750;12.87;0;0.29;s;5
23;29856;alugada;0;uso_pessoal;A;10300;8.94;1;0.34;n;4
22;26400;alugada;6;educacao;B;9900;11.71;1;0.38;n;4
33;30000;alugada;3;educacao;B;11975;9.99;1;0.4;n;5
22;44004;hipoteca;3;empreendimento;D;9000;14.11;1;0.2;s;3
24;136000;hipoteca;9;quitacao_debitos;F;25000;19.13;1;0.18;n;3
28;98400;hipoteca;12;uso_pessoal;A;1500;5.42;0;0.02;n;5
25;34000;hipoteca;2;saude;C;15450;11.22;1;0.45;s;4
27;44000;alugada;2;saude;A;7000;7.14;0;0.16;n;7
22;40000;hipoteca;3;quitacao_debitos;A;2000;7.9;0;0.05;n;2
32;70000;alugada;6;saude;C;13200;13.49;0;0.19;n;6
22;50000;alugada;4;saude;A;12500;7.29;0;0.25;n;2
25;100000;hipoteca;3;uso_pessoal;D;13750;15.95;0;0.14;n;4
24;74900;hipoteca;8;empreendimento;A;3500;6.39;0;0.05;n;2
30;35000;alugada;6;uso_pessoal;A;10000;5.79;0;0.29;n;9
26;54000;alugada;2;uso_pessoal;C;6600;11.97;0;0.12;n;3
26;57600;alugada;10;empreendimento;B;14000;10.37;0;0.24;n;2
24;55000;alugada;2;quitacao_debitos;A;4500;7.9;0;0.08;n;2
23;28989;hipoteca;0;educacao;A;10000;8.0;0;0.34;n;2
25;84000;hipoteca;8;saude;B;8500;11.83;0;0.1;n;4
32;35000;alugada;0;saude;A;9000;8.59;0;0.26;n;6
23;120000;hipoteca;7;saude;B;20000;12.21;0;0.17;n;3
23;32000;alugada;0;saude;C;8500;13.16;0;0.27;n;4
34;70000;alugada;1;educacao;B;6000;11.89;0;0.09;n;5
26;43000;alugada;1;saude;C;8000;12.87;0;0.19;s;3
25;98000;propria;0;uso_pessoal;A;2000;7.37;0;0.02;n;2
35;32000;alugada;1;educacao;A;3125;7.14;0;0.1;n;9
23;83000;alugada;7;quitacao_debitos;B;9000;10.59;0;0.11;n;4
23;65000;alugada;1;uso_pessoal;A;4000;7.49;0;0.06;n;4
30;58000;hipoteca;0;reforma;B;4000;11.12;0;0.07;n;6
23;69000;alugada;0;saude;A;1000;7.29;0;0.01;n;3
38;60000;hipoteca;9;empreendimento;A;10000;7.51;0;0.17;n;14
24;105000;hipoteca;0;empreendimento;A;18000;8.94;0;0.17;n;3
23;26000;propria;7;uso_pessoal;B;2000;10.36;0;0.08;n;2
24;102996;hipoteca;1;empreendimento;C;5000;14.22;0;0.05;s;4
31;24000;propria;0;educacao;B;6200;11.14;0;0.26;n;8
22;31000;alugada;5;uso_pessoal;B;14500;11.58;1;0.47;n;3
32;48000;alugada;3;educacao;C;14100;13.49;0;0.29;n;5
33;44004;hipoteca;4;educacao;A;9275;7.29;0;0.21;n;7
21;30000;hipoteca;0;uso_pessoal;A;4750;9.63;1;0.16;n;2
33;44000;alugada;3;reforma;B;2725;12.18;1;0.06;n;7
22;60000;hipoteca;4;empreendimento;A;3000;6.76;0;0.05;n;4
26;34000;alugada;3;uso_pessoal;D;5500;16.89;0;0.16;s;3
24;21000;alugada;0;quitacao_debitos;C;4000;13.43;0;0.19;n;4
32;70000;alugada;2;uso_pessoal;A;9850;7.75;0;0.14;n;9
33;140004;alugada;7;educacao;D;25000;15.58;0;0.18;n;10
21;45000;hipoteca;5;empreendimento;A;18000;7.88;0;0.4;n;2
36;80000;alugada;0;saude;C;7600;13.49;0;0.1;n;15
25;13200;alugada;0;quitacao_debitos;A;6625;8.63;1;0.5;n;3
27;140000;hipoteca;7;uso_pessoal;A;18000;7.9;0;0.13;n;9
36;43680;hipoteca;0;uso_pessoal;C;15000;13.11;0;0.34;n;15
38;44000;propria;2;empreendimento;B;7000;9.76;0;0.16;n;12
27;120000;hipoteca;11;uso_pessoal;C;8000;12.61;0;0.07;n;9
26;78420;hipoteca;2;reforma;B;8000;11.49;0;0.1;n;4
29;45000;propria;8;uso_pessoal;B;8000;12.21;0;0.18;n;5
27;34000;propria;1;educacao;B;16750;10.59;0;0.49;n;6
25;63996;alugada;2;empreendimento;B;8500;11.89;0;0.13;n;4
24;25000;alugada;3;educacao;A;3000;8.32;0;0.12;n;2
26;54000;alugada;10;educacao;B;5000;10.0;0;0.09;n;2
31;42000;alugada;6;educacao;D;1200;16.29;0;0.03;s;5
